"236","The on-site quality-assurance system for Hyper Suprime-Cam: OSQAH","Furusawa Hisanori, Koike Michitaro, Takata Tadafumi, Okura Yuki, Miyatake Hironao, Lupton Robert H., Bickerton Steven, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx079"
"237","The Tenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the SDSS-III Apache Point Observatory Galactic Evolution Experiment","C. Ahn et al.","The Astrophysical Journal Supplement Series","211, 2","2014","04","https://doi.org/10.1088/0067-0049/211/2/17"
"238","Third Gravitational Lensing Accuracy Testing (GREAT3) Challenge Handbook","R. Mandelbaum, B. Rowe, J. Bosch, C. Chang, F. Courbin, M. Gill, M. Jarvis, et. al","The Astrophysical Journal Supplement Series","212, 1","2014","05","https://doi.org/10.1088/0067-0049/212/1/5"
"239","The Weak Lensing Signal and the Clustering of BOSS Galaxies. I. Measurements","H. Miyatake, S. More, R. Mandelbaum, M. Takada, D. N. Spergel, J.-P. Kneib, D. P. Schneider, et. al","The Astrophysical Journal","806, 1","2015","06","https://doi.org/10.1088/0004-637X/806/1/1"
"240","The Weak Lensing Signal and the Clustering of BOSS Galaxies. II. Astrophysical and Cosmological Constraints","S. More, H. Miyatake, R. Mandelbaum, M. Takada, D. N. Spergel, J. R. Brownstein, and D. P. Schneider","The Astrophysical Journal","806, 1","2015","06","https://doi.org/10.1088/0004-637X/806/1/2"
"241","Robust covariance estimation of galaxy-galaxy weak lensing: Validation and limitation of jackknife covariance","Shirasaki M.","Monthly Notices of the Royal Astronomical Society","470, 3, 3476-3496","2017","09","https://doi.org/10.1093/MNRAS/STX1477"
"242","Weak lensing shear calibration with simulations of the HSC survey","Mandelbaum Rachel, Lanusse Francois, Leauthaud Alexie, Armstrong Robert, Simet Melanie, Miyatake Hironao, Meyers Joshua E., et. al","MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","481, 3, 3170-3195","2018","12","https://doi.org/10.1093/mnras/sty2420"
"243","Weak-lensing Mass Calibration of ACTPol Sunyaev-Zel'dovich Clusters with the Hyper Suprime-Cam Survey","Miyatake Hironao, Battaglia Nicholas, Hilton Matt, Medezinski Elinor, Nishizawa Atsushi J., More Surhud, Aiola Simone, et. al","ASTROPHYSICAL JOURNAL","875, 1","2019","04","https://doi.org/10.3847/1538-4357/ab0af0"
"244","Constraints on the Mass-Richness Relation from the Abundance and Weak Lensing of SDSS Clusters","Murata R.","Astrophysical Journal","854, 2","2018","02","https://doi.org/10.3847/1538-4357/aaaab8"
"245","Cosmology from cosmic shear power spectra with Subaru Hyper Suprime-Cam first-year data","Hikage Chiaki, Oguri Masamune, Hamana Takashi, More Surhud, Mandelbaum Rachel, Takada Masahiro, Kohlinger Fabian, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","71, 2","2019","04","https://doi.org/10.1093/pasj/psz010"
"246","Dark Quest. I. Fast and Accurate Emulation of Halo Clustering Statistics and Its Application to Galaxy Clustering","Nishimichi Takahiro, Takada Masahiro, Takahashi Ryuichi, Osato Ken, Shirasaki Masato, Oogi Taira, Miyatake Hironao, et. al","ASTROPHYSICAL JOURNAL","884, 1","2019","10","https://doi.org/10.3847/1538-4357/ab3719"
"247","Development of a Database System for Data Obtained by Hyper Suprime-Cam on the Subaru Telescope","Yamada Y., Takata T., Furusawa H., Okura Y., Koike M., Yamanoi H., Yasuda N., et. al","ASTRONOMICAL DATA ANALYSIS SOFTWARE AND SYSTEMS XXIII","485, 243-246","2014","",""
"248","Evidence for the Cross-correlation between Cosmic Microwave Background Polarization Lensing from Polarbear and Cosmic Shear from Subaru Hyper Suprime-Cam","Namikawa T., Chinone Y., Miyatake H., Oguri M., Takahashi R., Kusaka A., Katayama N., et. al","ASTROPHYSICAL JOURNAL","882, 1","2019","09","https://doi.org/10.3847/1538-4357/ab3424"
"249","Tomographic galaxy clustering with the Subaru Hyper Suprime-Cam first year public data release","Nicola, Andrina;  Alonso, David;  Sánchez, Javier;  Slosar, Anže;  Awan, Humna;  Broussard, Adam; Dunkley, et. al","  Journal of Cosmology and Astroparticle Physics","3, 044","2020","03","https://doi.org/10.1088/1475-7516/2020/03/044"
"250","Mock galaxy shape catalogues in the Subaru Hyper Suprime-Cam Survey","Shirasaki Masato, Hamana Takashi, Takada Masahiro, Takahashi Ryuichi, Miyatake Hironao","MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","486, 1, 52-69","2019","06","https://doi.org/10.1093/mnras/stz791"
"251","On the Assembly Bias of Cool Core Clusters Traced by H alpha Nebulae","Medezinski Elinor, McDonald Michael, More Surhud, Miyatake Hironao, Battaglia Nicholas, Gaspari Massimo, Spergel David, et. al","ASTROPHYSICAL JOURNAL","882, 2","2019","09","https://doi.org/10.3847/1538-4357/ab2da2"
"252","Cosmological constraints from cosmic shear two-point correlation functions with HSC survey first-year data","Hamana Takashi, Shirasaki Masato, Miyazaki Satoshi, Hikage Chiaki, Oguri Masamune, More Surhud, Armstrong Robert, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","72, 1","2020","02","https://doi.org/10.1093/pasj/psz138"
"253","Cross-correlation of the thermal Sunyaev-Zel'dovich effect and weak gravitational lensing: Planck and Subaru Hyper Suprime-Cam first-year data","Osato Ken, Shirasaki Masato, Miyatake Hironao, Nagai Daisuke, Yoshida Naoki, Oguri Masamune, Takahashi Ryuichi","MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","492, 4, 4780-4804","2020","03","https://doi.org/10.1093/mnras/staa117"
"254","Second data release of the Hyper Suprime-Cam Subaru Strategic Program","Aihara Hiroaki, AlSayyad Yusra, Ando Makoto, Armstrong Robert, Bosch James, Egami Eiichi, Furusawa Hisanori, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","71, 6","2019","12","https://doi.org/10.1093/pasj/psz103"
"255","Weak-lensing Analysis of X-Ray-selected XXL Galaxy Groups and Clusters with Subaru HSC Data","Umetsu K.","Astrophysical Journal","890, 2","2020","02","https://doi.org/10.3847/1538-4357/ab6bca"
"256","A comparative study of satellite galaxies in Milky Way-like galaxies from HSC, DECaLS, and SDSS","Wang W.","Monthly Notices of the Royal Astronomical Society","500, 3, 3776-3801","2021","01","https://doi.org/10.1093/mnras/staa3495"
"257","FPFS Shear Estimator: Systematic Tests on the Hyper Suprime-Cam Survey First-year Data","Li Xiangchong, Oguri Masamune, Katayama Nobuhiko, Luo Wentao, Wang Wenting, Han Jiaxin, Miyatake Hironao, et. al","ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES","251, 2","2020","12","https://doi.org/10.3847/1538-4365/abbad1"
"258","Hyper Suprime-Cam","Satoshi Miyazaki, Yutaka Komiyama, Hidehiko Nakaya, Yukiko Kamata, Yoshi Doi, Takashi Hamana, Hiroshi Karoji, et. al","GROUND-BASED AND AIRBORNE INSTRUMENTATION FOR ASTRONOMY IV","8446","2012","","https://doi.org/10.1117/12.926844"
"259","Hyper Suprime-Cam: Performance of the CCD Readout Electronics","Hidehiko Nakaya, Hironao Miyatake, Tomohisa Uchida, Hiroki Fujimori, Sogo Mineo, Hiroaki Aihara, Hisanori Furusawa, et. al","HIGH ENERGY, OPTICAL, AND INFRARED DETECTORS FOR ASTRONOMY V","8453","2012","","https://doi.org/10.1117/12.925764"
"260","Readout Electronics for Hyper Suprime-Cam","Hironao Miyatake, Hiroaki Aihara, Hiroki Fujimori, Sogo Mineo, Satoshi Miyazaki, Hidehiko Nakaya, Tomohisa Uchida","PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON TECHNOLOGY AND INSTRUMENTATION IN PARTICLE PHYSICS (TIPP 2011)","37, 1413-1420","2012","","https://doi.org/10.1016/j.phpro.2012.03.742"
"262","Validating a minimal galaxy bias method for cosmological parameter inference using HSC-SDSS mock catalogs","Sugiyama Sunao, Takada Masahiro, Kobayashi Yosuke, Miyatake Hironao, Shirasaki Masato, Nishimichi Takahiro, Park Youngsoo","PHYSICAL REVIEW D","102, 8","2020","10","https://doi.org/10.1103/PhysRevD.102.083520"
"263","Weak lensing measurement of filamentary structure with the SDSS BOSS and Subaru Hyper Suprime-Cam data","Kondo Hiroto, Miyatake Hironao, Shirasaki Masato, Sugiyama Naoshi, Nishizawa Atsushi J.","MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","495, 4, 3695-3704","2020","07","https://doi.org/10.1093/mnras/staa1390"
"265","Exact Free Energies of Statistical Systems on Random Networks","Naoki Sasakura, Yuki Sato","Symmetry, Integrability and Geometry: Methods and Applications (SIGMA) ","10, 087","2014","08","https://doi.org/10.3842/SIGMA.2014.087"
"266","Towards a tensionless string field theory for the N = ( 2 , 0 )  CFT in d = 6 ","Sudarshan Ananth, Stefano Kovacs, Yuki Sato, Hidehiko Shimada","Journal of High Energy Physics","135","2018","07","https://doi.org/10.1007/JHEP07(2018)135"
"267","Giant graviton interactions and M2-branes ending on multiple M5-branes","Shinji Hirano, Yuki Sato","Journal of High Energy Physics","","2018","05","https://doi.org/10.1007/JHEP05(2018)065"
"268","Criticality at absolute zero from Ising model on two-dimensional dynamical triangulations","Yuki Sato, Tomo Tanaka","PHYSICAL REVIEW D","98, 2","2018","07","https://doi.org/10.1103/PhysRevD.98.026026"
"269","Equation of motion of canonical tensor model and Hamilton-Jacobi equation of general relativity ","Hua Chen, Naoki Sasakura, Yuki Sato","Physical Review D","95, 6","2017","03","https://doi.org/10.1103/PhysRevD.95.066008"
"270","Emergent classical geometries on boundaries of randomly connected tensor networks ","Hua Chen, Naoki Sasakura, Yuki Sato","Physical Review D","93, 6","2016","03","https://doi.org/10.1103/PhysRevD.93.064071"
"271","On membrane interactions and a three-dimensional analog of Riemann surfaces","Stefano Kovacs, Yuki Sato, Hidehiko Shimada ","Journal of High Energy Physics ","","2016","02","https://doi.org/10.1007/JHEP02(2016)050"
"272","Constraint algebra of general relativity from a formal continuum limit of canonical tensor model ","Naoki Sasakura, Yuki Sato","Journal of High Energy Physics ","","2015","10","https://doi.org/10.1007/JHEP10(2015)109"
"273","Renormalization procedure for random tensor networks and the canonical tensor model","Naoki Sasakura, Yuki Sato","Progress of Theoretical and Experimental Physics","2015, 4","2015","04","https://doi.org/10.1093/ptep/ptv049"
"274","Physical states in the canonical tensor model from the perspective of random tensor networks ","Physical states in the canonical tensor model from the perspective of random tensor networks ","Journal of High Energy Physics","","2015","01","https://doi.org/10.1007/JHEP01(2015)010"
"275","n-DBI Gravity: A Short Overview ","Flavio S. Coelho, Carlos Herdeiro, Shinji Hirano, Yuki Sato","Progress in Mathematical Relativity, Gravitation and Cosmology ","","2013","09","https://doi.org/10.1007/978-3-642-40157-2_21"
"276","Ising model on random networks and the canonical tensor model ","Naoki Sasakura, Yuki Sato","Progress of Theoretical and Experimental Physics ","2014, 5","2014","05","https://doi.org/10.1093/ptep/ptu049"
"277","Interpreting canonical tensor model in minisuperspace ","Naoki Sasakura, Yuki Sato","Physics Letters B","732","2014","05","https://doi.org/10.1016/j.physletb.2014.03.006"
"278","Membranes from monopole operators in ABJM theory: Large angular momentum and M-theoretic AdS_4/CFT_3 ","Stefano Kovacs, Yuki Sato, Hidehiko Shimada","Progress of Theoretical and Experimental Physics","2014, 9","2014","09","https://doi.org/10.1093/ptep/ptu102"
"279","Parametrized post-Newtonian expansion and FRW scalar perturbations in n -DBI gravity ","Flavio S. Coelho, Carlos Herdeiro, Shinji Hirano, Yuki Sato","PHYSICAL REVIEW D","90, 6","2014","09","https://doi.org/10.1103/PhysRevD.90.064040"
"280","New multicritical matrix models ","Yuki Sato ","International Journal of Modern Physics: Conference Series","21, 193-194","2013","","https://doi.org/10.1142/S2010194513009768"
"281","2d CDT is 2d Horava-Lifshitz quantum gravity","Jan Ambjorn, Lisa Glaser, Yuki Sato, Yoshiyuki Watabiki","Physics Letters B","722, 1-3, 172-175","2013","05","https://doi.org/10.1016/j.physletb.2013.04.006"
"282","n-DBI Gravity in a nutshell ","Flavio S. Coelho, Carlos Herdeiro, Shinji Hirano, Yuki Sato","World Scientific ","","2015","","https://doi.org/10.1142/9789814623995_0105"
"283","On the scalar graviton in n-DBI gravity ","Flavio S. Coelho, Carlos Herdeiro, Shinji Hirano, Yuki Sato","PHYSICAL REVIEW D","86, 6","2012","09","https://doi.org/10.1103/PhysRevD.86.064009"
"284","New multicritical matrix models and multicritical 2d CDT ","Jan Ambjorn, Lisa Glaser, Andrzej Gorlich, Yuki Sato","Physics Letters B","712, 1-2, 109-114","2012","05","https://doi.org/10.1016/j.physletb.2012.04.047"
"285","n-DBI gravity ","Carlos Herdeiro, Shinji Hirano, Yuki Sato","PHYSICAL REVIEW D","84, 12","2011","12","https://doi.org/10.1103/PhysRevD.84.124048"
"286","Causal Dynamical Triangulation with Extended Interactions in 1+1 Dimensions","Hiroyuki Fuji, Yuki Sato, Yoshiyuki Watabiki","Physics Letters B","704, 5, 582-589","2011","10","https://doi.org/10.1016/j.physletb.2011.09.032"
"287","Crystallization of deformed Virasoro algebra, Ding-Iohara-Miki algebra, and 5D AGT correspondence","Awata Hidetoshi, Fujino Hiroki, Ohkubo Yusuke","JOURNAL OF MATHEMATICAL PHYSICS","58, 7","2017","07","https://doi.org/10.1063/1.4993773"
"288","QUASISYMMETRIC EMBEDDING OF THE INTEGER SET AND ITS QUASICONFORMAL EXTENSION","Fujino Hiroki","ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA","42, 2, 575-584","2017","","https://doi.org/10.5186/aasfm.2017.4230"
"289","The existence of quasiconformal homeomorphism between planes with countable marked points","Hiroki Fujino","Kodai Mathematical Journal","38, 3, 732-764","2015","","https://doi.org/10.2996/kmj/1446210604"
"292","Reflection principle for lightlike line segments on maximal surfaces ","Shintaro Akamine, Hiroki Fujino","https://arxiv.org/pdf/2002.07978.pdf","1-16","2020","02",""
"294","A cell-wall protein SRPP provides physiological integrity to the Arabidopsis seed","Uno, H.*, Tanaka-Takada, N.* (*co-first authorship), Hattori, M., Fukuda, et. al","Journal of Plant Research","132, 1, 145-154","2019","01","https://doi.org/10.1007/s10265-018-01083-6"
"295","Enhancement of cell wall protein SRPP expression during emergent root hair development in Arabidopsis","Uno, H.*, Tanaka-Takada, N.* (*co-first authorship), Sato, R., Maeshima, et. al","Plant Signaling and Behavior","12, 10, e1368940","2017","10","https://doi.org/10.1080/15592324.2017.1368940"
"296","Zinc-binding and structural properties of the histidine-rich loop of Arabidopsis thaliana vacuolar membrane zinc transporter MTP1.","Tanaka, N., Kawachi, M., Fujiwara, T., and Maeshima, et. al","FEBS Open Bio","3, 218-224","2013","","https://doi.org/10.1016/j.fob.2013.04.004"
"297","Characteristics of a root-hair less line of Arabidopsis thaliana under physiological stresses.","Tanaka, N., Kato, M., Tomioka, R., Kurata, et. al","J. Exp. Bot.","65, 6, 1497-1512","2014","","https://doi.org/10.1093/jxb/eru014"
"298","The histidine-rich loop of Arabidopsis vacuolar membrane zinc transporter AtMTP1 is involved in sensing cytosolic level of zinc. ","Tanaka, N., Fujiwara, T., Tomioka, R., Krämer, et. al","Plant and Cell Physiol.","56, 510-519","2015","","https://doi.org/10.1093/pcp/pcu194"
"299","A plasma membrane associated phosphatidylinositol phosphate-interactive, Ca-binding protein PCaP1 in Arabidopsis thaliana: stable association with plasma membrane and partial involvement in stomata closure.","Nagata, C., Miwa, C., Tanaka, N., Kato, et. al","J. Plant Research","129, 539-550","2016","","https://doi.org/10.1007/s10265-016-0787-2"
"300","SRPP, a cell wall protein is involved in development and protection of seeds and root hairs in Arabidopsis thaliana.","Tanaka, N., Uno, H., Okuda, S., Gunji, et. al","Plant and Cell Physiol.","58, 4, 760–769.","2017","","https://doi.org/10.1093/pcp/pcx008"
"304"," Development of CVD diamond detector for beam conditioning monitor at the SuperKEKB LINAC","Shingo Kazama","Proceedings of IPAC 2016",".","2016","",""
"305","A dual-phase xenon TPC for scintillation and ionisation yield measurements in liquid xenon.","Baudis L, Biondi Y, Capelli C, Galloway M, Kazama S, Kish A, Pakarha P, et. al","The European physical journal. C, Particles and fields","78, 5, 351","2018","","https://doi.org/10.1140/epjc/s10052-018-5801-5"
"306","Constraining the spin-dependent WIMP-nucleon cross sections with XENON1T","XENON Collaboration","Physical Review Letters","122, 14, 1","2019","04",""
"307","Dark Matter Search Results from a One Ton-Year Exposure of XENON1T","Aprile E., Aalbers J., Agostini F., Alfonsi M., Althueser L., Amaro F. D., Anthony M., et. al","PHYSICAL REVIEW LETTERS","121, 11","2018","09","https://doi.org/10.1103/PhysRevLett.121.111302"
"308","Effective field theory search for high-energy nuclear recoils using the XENON100 dark matter detector","XENON Collaboration","Phys. Rev. D","96, 042004, .","2017","",""
"309","First Dark Matter Search Results from the XENON1T Experiment","XENON Collaboration","Phys. Rev. Lett","119, 181301","2017","","https://doi.org/10.1103/PhysRevLett.119.181301"
"310","First Results on the Scalar WIMP-Pion Coupling, Using the XENON1T Experiment","Aprile E., Aalbers J., Agostini F., Alfonsi M., Althueser L., Amaro F. D., Anthony M., et. al","PHYSICAL REVIEW LETTERS","122, 7","2019","02","https://doi.org/10.1103/PhysRevLett.122.071301"
"311","Intrinsic backgrounds from Rn and Kr in the XENON100 experiment","XENON Collaboration","Eur. Phys. J. C","78, 132, .","2018","",""
"312","Observation of two-neutrino double electron capture in 124Xe with XENON1T","XENON Collaboration","Nature","568, 532-535","2019","",""
"313","Search for Bosonic Super-WIMP Interactions with the XENON100 Experiment","XENON Collaboration","Phys. Rev. D","96, 122002","2017","","https://doi.org/10.1103/PhysRevD.96.122002"
"314","Search for WIMP inelastic scattering off xenon nuclei with XENON100","XENON Collaboration","Phys. Rev. D.","96, 022008","2017","","https://doi.org/10.1103/PhysRevD.96.022008"
"315","Signal yields of keV electronic recoils and their discrimination from nuclear recoils in liquid xenon","XENON Collaboration","Phys. Rev. D.","97, 092007, .","2018","",""
"316","The XENON1T Dark Matter Experiment","XENON Collaboration","Eur. Phys. J. C","77, 881, .","2017","",""
"320","Search for new phenomena with the monojet and missing transverse momentum signature using the ATLAS detector in root s=7 TeV proton-proton collisions","Aad G., Abbott B., Abdallah J., Abdelalim A. A., Abdesselam A., Abdinov O., Abi B., et. al","PHYSICS LETTERS B","705, 4, 294-312","2011","11","https://doi.org/10.1016/j.physletb.2011.10.006"
"321","The XENON1T Data Acquisition System","XENON Collaboration","arXiv:1906.00819 ",".","2019","06",""
"322","XENON1T Dark Matter Data Analysis: Signal Reconstruction, Calibration and Event Selection","XENON Collaboration","arXiv:1906.04717",".","2019","06",""
"323","XENON1T Dark Matter Data Analysis: Signal & Background Models, and Statistical Inference","XENON Collaboration","arXiv:1902.11297",".","2019","02",""
"324","DARWIN: towards the ultimate dark matter detector","DARWIN Collaboration","JCAP","1611, 2016, 11","2016","",""
"325","Search for SUSY in events with R-parity violation or long-lived particles at ATLAS","Shingo Kazama","EPJ Web of Conferences","49, 2013, 15014","2013","","https://doi.org/10.1051/epjconf/20134915014"
"326","Search for dark matter candidates and large extra dimensions in events with a jet and missing transverse momentum with the ATLAS detector","ATLAS Collaboration","Journal of High Energy Physics","4, 2013, 75","2013","","https://doi.org/10.1007/JHEP04(2013)075"
"331","Development of Dual-phase Liquid Xenon TPC with a Hermetic Quartz Chamber","K.Sato, S.Kazama et al","arXiv:1910.13831","1","2019","10",""
"332","Drone 3D Survey at the Pyramids of Giza","KAWAE Yukinori","IATSS Review","44, 2, 117-123","2019","","https://doi.org/10.24572/iatssreview.44.2_117"
"333","Abundance and emission flux of the anthropogenic iron oxide aerosols from the East Asian continental outflow","A. Yoshida, S. Ohata, N. Moteki, K. Adachi, T. Mori, M. Koike, and A. Takami","Journal of Geophysical Research: Atmospheres","123, 11194-11209","2018","10",""
"335","Abundance of light-absorbing anthropogenic iron oxide aerosols in the urban atmosphere and their emission sources","S. Ohata, A. Yoshida, N. Moteki, K. Adachi, Y. Takahashi, M. Kurisu, and M. Koike","Journal of Geophysical Research: Atmospheres","123, 8115-8134","2018","08",""
"336","Seasonal progression of the deposition of black carbon by snowfall at Ny-Ålesund, Spitsbergen","P. R. Sinha, Y. Kondo, K. Goto-Azuma, Y. Tsukagawa, K. Fukuda, M. Koike, S. Ohata, et. al","Journal of Geophysical Research: Atmospheres","123, 997-1016","2018","01",""
"337","Evaluation of ground-based black carbon measurements by filter-based photometers at two Arctic sites","P. R. Sinha, Y. Kondo, M. Koike, J. A. Ogren, A. Jefferson, T. E. Barrett, R. J. Sheesley, et. al","Journal of Geophysical Research: Atmospheres","122, 3544-3572","2017","05",""
"339","A key process controlling the wet removal of aerosols: new observational evidence","S. Ohata, N. Moteki, T. Mori, M. Koike, and Y. Kondo","Scientific Reports","6, 34113","2016","10","https://doi.org/doi: 10.1038/srep34113"
"340","Effects of wet deposition on the abundance and size distribution of black carbon in East Asia","Y. Kondo, N. Moteki, N. Oshima, S. Ohata, M. Koike, Y. Shibano, N. Takegawa, et. al","Journal of Geophysical Research: Atmospheres","121, 4691-4712","2016","05",""
"341","Improved technique for measuring the size distribution of black carbon particles in liquid water","T. Mori, N. Moteki, S. Ohata, M. Koike, K. Goto-Azuma, Y. Miyazaki, and Y. Kondo","Aerosol Science and Technology","50, 242-254","2016","02",""
"342","Seasonal Variation of Wet Deposition of Black Carbon in Arctic Alaska","Mori T.","Journal of Geophysical Research: Atmospheres","125, 16","2020","08","https://doi.org/10.1029/2019JD032240"
"343","Abundances and Microphysical Properties of Light-Absorbing Iron Oxide and Black Carbon Aerosols Over East Asia and the Arctic","Yoshida Atsushi, Moteki Nobuhiro, Ohata Sho, Mori Tatsuhiro, Koike Makoto, Kondo Yutaka, Matsui Hitoshi, et. al","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","125, 15","2020","08","https://doi.org/10.1029/2019JD032301"
"344","Detection of light-absorbing iron oxide particles using a modified single-particle soot photometer","A. Yoshida, N. Moteki, S. Ohata, T. Mori, R. Tada, P. Dagsson-Waldhauserová, and Y. Kondo","Aerosol Science and Technology","50, 3, i-iv","2016","01",""
"345","Hygroscopicity of materials internally mixed with black carbon measured in Tokyo","S. Ohata, J. P. Schwarz, N. Moteki, M. Koike, A. Takami, and Y. Kondo","Journal of Geophysical Research: Atmospheres","121, 362-381","2016","08",""
"346","Technique and theoretical approach for quantifying the hygroscopicity of black-carbon-containing aerosol using a single particle soot photometer","J. P. Schwarz, A. E. Perring, M. Z. Markovic, R. S. Gao, S. Ohata, J. Langridge, D. Law, et. al","Journal of Aerosol Science","81, 110-126","2015","01",""
"347","Wet deposition of black carbon at a remote site in the East China Sea","T. Mori, Y. Kondo, S. Ohata, N. Moteki, H. Matsui, N. Oshima, and A. Iwasaki","Journal of Geophysical Research: Atmospheres","119","2014","08","https://doi.org/doi:10.1002/2014JD022103"
"349","Evaluation of a method for measurement of the concentration and size distribution of black carbon particles suspended in rainwater","S. Ohata, N. Moteki, and Y. Kondo.","Aerosol Science and Technology","45, 1326-1336","2011","06",""
"350","Anthropogenic combustion iron as a complex climate forcer","Matsui Hitoshi, Mahowald Natalie M., Moteki Nobuhiro, Hamilton Douglas S., Ohata Sho, Yoshida Atsushi, Koike Makoto, et. al","Nature communications","9, 1, 1593","2018","04","https://doi.org/10.1038/s41467-018-03997-0"
"351","Anthropogenic iron oxide aerosols enhance atmospheric heating","Moteki N, Adachi K, Ohata S, Yoshida A, Harigaya T, Koike M, Kondo Y","Nature communications","8, 15329","2017","05","https://doi.org/10.1038/ncomms15329"
"352","Observational constraint of in-cloud supersaturation for simulations of aerosol rainout in atmospheric models","N. Moteki, T. Mori, H. Matsui, S. Ohata","npj Climate and Atmospheric Science","2:6","2019","02","https://doi.org/doi: 10.1038/s41612-019-0063-y"
"353","Glacially sourced dust as a potentially significant source of ice nucleating particles","Y. Tobo, K. Adachi, P. J. DeMott, T. C. J. Hill, D. S. Hamilton, N. M. Mahowald, N. Nagatsuka, et. al","Nature Geoscience","","2019","03","https://doi.org/doi: 10.1038/s41561-019-0314-x"
"354","Accuracy of black carbon measurements by a filter-based absorption photometer with a heated inlet","Ohata Sho, Kondo Yutaka, Moteki Nobuhiro, Mori Tatsuhiro, Yoshida Atsushi, Sinha Puna R., Koike Makoto","AEROSOL SCIENCE AND TECHNOLOGY","53, 9, 1079-1091","2019","09","https://doi.org/10.1080/02786826.2019.1627283"
"355","Black Carbon and Inorganic Aerosols in Arctic Snowpack","Mori Tatsuhiro, Goto-Azuma Kumiko, Kondo Yutaka, Ogawa-Tsukagawa Yoshimi, Miura Kazuhiko, Hirabayashi Motohiro, Oshima Naga, et. al","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","124, 23, 13325-13356","2019","12","https://doi.org/10.1029/2019JD030623"
"356","Concentrations and size distributions of black carbon in the surface snow of Eastern Antarctica in 2011","T. Kinase, K. Adachi, N. Oshima, K. Goto-Azuma, Y. Ogawa-Tsukagawa, M. Shiobara, Y. Kondo, et. al","Journal of Geophysical Research: Atmospheres","125","2019","12","https://doi.org/10.1029/2019JD030737"
"357","Changes in black carbon and PM<sub>2.5</sub> in Tokyo in 2003-2017.","Mori T, Ohata S, Morino Y, Koike M, Moteki N, Kondo Y","Proceedings of the Japan Academy. Series B, Physical and biological sciences","96, 3, 122-129","2020","03","https://doi.org/10.2183/pjab.96.010"
"359","ATLAS on-Z excess via gluino-Higgsino-singlino decay chains in the NMSSM","Keisuke Harigaya, Masahiro Ibe, Teppei Kitahara","Journal of High Energy Physics","2016, 1","2016","01","https://doi.org/10.1007/JHEP01(2016)030"
"360","D* polarization vs. RD(*) anomalies in the leptoquark models","Syuhei Iguro, Teppei Kitahara, Yuji Omura, Ryoutaro Watanabe, Kei Yamamoto","Journal of High Energy Physics","2019, 2, 194","2019","02","https://doi.org/10.1007/jhep02(2019)194"
"361","Diquark bound states with a completely crossed ladder truncation","Go Mishima, Ryusuke Jinno, Teppei Kitahara","Physical Review D","91, 7","2015","04","https://doi.org/10.1103/PhysRevD.91.076011"
"364","Erratum to: Gauge invariant Barr-Zee type contributions to fermionic EDMs in the two-Higgs doublet models","Tomohiro Abe, Junji Hisano, Teppei Kitahara, Kohsaku Tobioka","Journal of High Energy Physics","2016, 4","2016","04","https://doi.org/10.1007/JHEP04(2016)161"
"365","Future prospects for stau in Higgs coupling to di-photon","Motoi Endo, Teppei Kitahara, Takahiro Yoshinaga","Journal of High Energy Physics","2014, 4","2014","04","https://doi.org/10.1007/JHEP04(2014)139"
"366","Gauge invariant Barr-Zee type contributions to fermionic EDMs in the two-Higgs doublet models","Tomohiro Abe, Junji Hisano, Teppei Kitahara, Kohsaku Tobioka","Journal of High Energy Physics","2014, 1","2014","01","https://doi.org/10.1007/JHEP01(2014)106"
"367","Gluino-mediated electroweak penguin with flavor-violating trilinear couplings","Motoi Endo, Toru Goto, Teppei Kitahara, Satoshi Mishima, Daiki Ueda, Kei Yamamoto","Journal of High Energy Physics","2018, 4","2018","04","https://doi.org/10.1007/jhep04(2018)019"
"372","Prospects for spin-1 resonance search at 13 TeV LHC and the ATLAS diboson excess","Tomohiro Abe, Teppei Kitahara, Mihoko M. Nojiri","Journal of High Energy Physics","2016, 2","2016","02","https://doi.org/10.1007/JHEP02(2016)084"
"373","Protophobic light vector boson as a mediator to the dark sector","Teppei Kitahara, Yasuhiro Yamamoto","Physical Review D","95, 1","2017","01","https://doi.org/10.1103/PhysRevD.95.015008"
"376","Revisiting kaon physics in general Z scenario","Motoi Endo, Teppei Kitahara, Satoshi Mishima, Kei Yamamoto","Physics Letters B","771, 37","2017","08","https://doi.org/10.1016/j.physletb.2017.05.026"
